NSample,Dimension,Distribution,prob
52,370,Gaussian,0.7175
52,380,Gaussian,0.7275
52,390,Gaussian,0.77625
52,400,Gaussian,0.7825
52,410,Gaussian,0.8125
52,420,Gaussian,0.8025
52,430,Gaussian,0.84875
52,440,Gaussian,0.84375
52,450,Gaussian,0.8725
52,460,Gaussian,0.8875
52,470,Gaussian,0.9
52,480,Gaussian,0.9
52,490,Gaussian,0.9
52,500,Gaussian,0.9175
52,510,Gaussian,0.93125
52,520,Gaussian,0.9475
52,530,Gaussian,0.94
52,540,Gaussian,0.9375
52,550,Gaussian,0.955
52,560,Gaussian,0.97125
52,570,Gaussian,0.96125
52,580,Gaussian,0.965
52,590,Gaussian,0.9775
52,600,Gaussian,0.96875
52,610,Gaussian,0.97875
52,620,Gaussian,0.96875
52,630,Gaussian,0.9825
52,640,Gaussian,0.9875
52,650,Gaussian,0.9775
52,660,Gaussian,0.99125
52,670,Gaussian,0.98
52,680,Gaussian,0.98125
52,690,Gaussian,0.9925
52,700,Gaussian,0.9875
52,710,Gaussian,0.99375
52,720,Gaussian,0.9975
52,730,Gaussian,0.9975
52,740,Gaussian,0.99125
52,750,Gaussian,0.99375
52,760,Gaussian,0.99125
52,770,Gaussian,0.99625
52,780,Gaussian,0.99125
52,790,Gaussian,1.0
52,800,Gaussian,0.99875
52,810,Gaussian,0.99875
52,820,Gaussian,0.9975
52,830,Gaussian,0.995
52,840,Gaussian,0.995
52,850,Gaussian,0.99625
52,860,Gaussian,0.99875
52,870,Gaussian,0.99625
52,880,Gaussian,0.99875
52,890,Gaussian,0.99875
52,900,Gaussian,0.99875
52,910,Gaussian,1.0
52,920,Gaussian,1.0
52,930,Gaussian,0.99875
52,940,Gaussian,1.0
52,950,Gaussian,0.99875
52,960,Gaussian,1.0
52,970,Gaussian,1.0
52,980,Gaussian,1.0
52,990,Gaussian,1.0
54,100,Gaussian,0.0
54,110,Gaussian,0.0
54,120,Gaussian,0.00125
54,130,Gaussian,0.00375
54,140,Gaussian,0.0025
54,150,Gaussian,0.00625
54,160,Gaussian,0.00875
54,170,Gaussian,0.01375
54,180,Gaussian,0.02625
54,190,Gaussian,0.035
54,200,Gaussian,0.06125
54,210,Gaussian,0.09125
54,220,Gaussian,0.12375
54,230,Gaussian,0.1275
54,240,Gaussian,0.1775
54,250,Gaussian,0.225
54,260,Gaussian,0.25875
54,270,Gaussian,0.2925
54,280,Gaussian,0.3175
54,290,Gaussian,0.36375
54,300,Gaussian,0.40375
54,310,Gaussian,0.46125
54,320,Gaussian,0.485
54,330,Gaussian,0.5425
54,340,Gaussian,0.58375
54,350,Gaussian,0.60625
54,360,Gaussian,0.61375
54,370,Gaussian,0.64
54,380,Gaussian,0.69625
54,390,Gaussian,0.725
54,400,Gaussian,0.74
54,410,Gaussian,0.75625
54,420,Gaussian,0.78
54,430,Gaussian,0.80375
54,440,Gaussian,0.82875
54,450,Gaussian,0.83125
54,460,Gaussian,0.83375
54,470,Gaussian,0.87125
54,480,Gaussian,0.89625
54,490,Gaussian,0.88
54,500,Gaussian,0.91375
54,510,Gaussian,0.9175
54,520,Gaussian,0.92
54,530,Gaussian,0.92625
54,540,Gaussian,0.925
54,550,Gaussian,0.93125
54,560,Gaussian,0.95
54,570,Gaussian,0.945
54,580,Gaussian,0.95125
54,590,Gaussian,0.9575
54,600,Gaussian,0.97375
54,610,Gaussian,0.95875
54,620,Gaussian,0.97375
54,630,Gaussian,0.98
54,640,Gaussian,0.9825
54,650,Gaussian,0.97375
54,660,Gaussian,0.98375
54,670,Gaussian,0.9775
54,680,Gaussian,0.98875
54,690,Gaussian,0.97875
54,700,Gaussian,0.98375
54,710,Gaussian,0.9875
54,720,Gaussian,0.98875
54,730,Gaussian,0.98375
54,740,Gaussian,0.9875
54,750,Gaussian,0.995
54,760,Gaussian,0.98875
54,770,Gaussian,0.9925
54,780,Gaussian,0.99625
54,790,Gaussian,0.995
54,800,Gaussian,0.99375
54,810,Gaussian,0.995
54,820,Gaussian,0.9925
54,830,Gaussian,0.99875
54,840,Gaussian,0.9975
54,850,Gaussian,0.9975
54,860,Gaussian,0.99625
54,870,Gaussian,0.99875
54,880,Gaussian,0.99875
54,890,Gaussian,1.0
54,900,Gaussian,1.0
54,910,Gaussian,0.99875
54,920,Gaussian,0.99875
54,930,Gaussian,0.9975
54,940,Gaussian,0.99875
54,950,Gaussian,0.99875
54,960,Gaussian,1.0
54,970,Gaussian,1.0
54,980,Gaussian,0.9975
54,990,Gaussian,1.0
56,100,Gaussian,0.0
56,110,Gaussian,0.00125
56,120,Gaussian,0.0
56,130,Gaussian,0.0
56,140,Gaussian,0.0
56,150,Gaussian,0.0025
56,160,Gaussian,0.00375
56,170,Gaussian,0.00625
56,180,Gaussian,0.01125
56,190,Gaussian,0.02875
56,200,Gaussian,0.04125
56,210,Gaussian,0.06125
56,220,Gaussian,0.0675
56,230,Gaussian,0.10375
56,240,Gaussian,0.14375
56,250,Gaussian,0.1475
56,260,Gaussian,0.225
56,270,Gaussian,0.2575
56,280,Gaussian,0.29
56,290,Gaussian,0.30375
56,300,Gaussian,0.345
56,310,Gaussian,0.4025
56,320,Gaussian,0.4175
56,330,Gaussian,0.45625
56,340,Gaussian,0.51375
56,350,Gaussian,0.52375
56,360,Gaussian,0.58375
56,370,Gaussian,0.59375
56,380,Gaussian,0.6525
56,390,Gaussian,0.64875
56,400,Gaussian,0.71375
56,410,Gaussian,0.72
56,420,Gaussian,0.75125
56,430,Gaussian,0.78625
56,440,Gaussian,0.77125
56,450,Gaussian,0.805
56,460,Gaussian,0.805
56,470,Gaussian,0.845
56,480,Gaussian,0.84875
56,490,Gaussian,0.85875
56,500,Gaussian,0.88125
56,510,Gaussian,0.895
56,520,Gaussian,0.8825
56,530,Gaussian,0.9075
56,540,Gaussian,0.9125
56,550,Gaussian,0.91125
56,560,Gaussian,0.92625
56,570,Gaussian,0.93125
56,580,Gaussian,0.94625
56,590,Gaussian,0.945
56,600,Gaussian,0.9525
56,610,Gaussian,0.955
56,620,Gaussian,0.94875
56,630,Gaussian,0.9625
56,640,Gaussian,0.96875
56,650,Gaussian,0.975
56,660,Gaussian,0.975
56,670,Gaussian,0.98125
56,680,Gaussian,0.9725
56,690,Gaussian,0.98
56,700,Gaussian,0.9875
56,710,Gaussian,0.9875
56,720,Gaussian,0.9875
56,730,Gaussian,0.985
56,740,Gaussian,0.995
56,750,Gaussian,0.99
56,760,Gaussian,0.9825
56,770,Gaussian,0.9925
56,780,Gaussian,0.99375
56,790,Gaussian,0.98875
56,800,Gaussian,0.995
56,810,Gaussian,0.995
56,820,Gaussian,0.99125
56,830,Gaussian,0.99125
56,840,Gaussian,0.99625
56,850,Gaussian,0.9975
56,860,Gaussian,0.99125
56,870,Gaussian,0.99625
56,880,Gaussian,0.99625
56,890,Gaussian,1.0
56,900,Gaussian,0.995
56,910,Gaussian,0.995
56,920,Gaussian,0.99875
56,930,Gaussian,0.99875
56,940,Gaussian,0.99875
56,950,Gaussian,0.99625
56,960,Gaussian,0.9975
56,970,Gaussian,0.99625
56,980,Gaussian,1.0
56,990,Gaussian,0.99875
58,100,Gaussian,0.0
58,110,Gaussian,0.0
58,120,Gaussian,0.0
58,130,Gaussian,0.0
58,140,Gaussian,0.0
58,150,Gaussian,0.0
58,160,Gaussian,0.00375
58,170,Gaussian,0.005
58,180,Gaussian,0.01125
58,190,Gaussian,0.01125
58,200,Gaussian,0.035
58,210,Gaussian,0.0425
58,220,Gaussian,0.04625
58,230,Gaussian,0.085
58,240,Gaussian,0.10125
58,250,Gaussian,0.1325
58,260,Gaussian,0.15125
58,270,Gaussian,0.19875
58,280,Gaussian,0.23875
58,290,Gaussian,0.285
58,300,Gaussian,0.3025
58,310,Gaussian,0.3275
58,320,Gaussian,0.395
58,330,Gaussian,0.41
58,340,Gaussian,0.43125
58,350,Gaussian,0.5
58,360,Gaussian,0.55375
58,370,Gaussian,0.53625
58,380,Gaussian,0.5675
58,390,Gaussian,0.62875
58,400,Gaussian,0.66125
58,410,Gaussian,0.67
58,420,Gaussian,0.70875
58,430,Gaussian,0.70125
58,440,Gaussian,0.7525
58,450,Gaussian,0.78625
58,460,Gaussian,0.78375
58,470,Gaussian,0.81625
58,480,Gaussian,0.82875
58,490,Gaussian,0.84875
58,500,Gaussian,0.86125
58,510,Gaussian,0.85625
58,520,Gaussian,0.8825
58,530,Gaussian,0.8725
58,540,Gaussian,0.9025
58,550,Gaussian,0.915
58,560,Gaussian,0.8975
58,570,Gaussian,0.93375
58,580,Gaussian,0.93875
58,590,Gaussian,0.9475
58,600,Gaussian,0.93125
58,610,Gaussian,0.96125
58,620,Gaussian,0.95
58,630,Gaussian,0.95125
58,640,Gaussian,0.96
58,650,Gaussian,0.96
58,660,Gaussian,0.96875
58,670,Gaussian,0.97
58,680,Gaussian,0.96875
58,690,Gaussian,0.96625
58,700,Gaussian,0.98
58,710,Gaussian,0.97625
58,720,Gaussian,0.98375
58,730,Gaussian,0.975
58,740,Gaussian,0.99125
58,750,Gaussian,0.98375
58,760,Gaussian,0.99375
58,770,Gaussian,0.9925
58,780,Gaussian,0.98625
58,790,Gaussian,0.99375
58,800,Gaussian,0.9825
58,810,Gaussian,0.995
58,820,Gaussian,0.99375
58,830,Gaussian,0.9925
58,840,Gaussian,0.995
58,850,Gaussian,0.995
58,860,Gaussian,0.9925
58,870,Gaussian,0.995
58,880,Gaussian,0.99875
58,890,Gaussian,0.99375
58,900,Gaussian,0.99625
58,910,Gaussian,0.99875
58,920,Gaussian,0.99625
58,930,Gaussian,0.99375
58,940,Gaussian,0.99875
58,950,Gaussian,0.99875
58,960,Gaussian,0.9975
58,970,Gaussian,0.9975
58,980,Gaussian,0.99875
58,990,Gaussian,1.0
60,100,Gaussian,0.0
60,110,Gaussian,0.0
60,120,Gaussian,0.0
60,130,Gaussian,0.0
60,140,Gaussian,0.0
60,150,Gaussian,0.0
60,160,Gaussian,0.0
60,170,Gaussian,0.00125
60,180,Gaussian,0.0025
60,190,Gaussian,0.015
60,200,Gaussian,0.02375
60,210,Gaussian,0.03375
60,220,Gaussian,0.04875
60,230,Gaussian,0.0625
60,240,Gaussian,0.06125
60,250,Gaussian,0.0775
60,260,Gaussian,0.11625
60,270,Gaussian,0.1575
60,280,Gaussian,0.18625
60,290,Gaussian,0.20125
60,300,Gaussian,0.24875
60,310,Gaussian,0.3
60,320,Gaussian,0.3225
60,330,Gaussian,0.365
60,340,Gaussian,0.38625
60,350,Gaussian,0.475
60,360,Gaussian,0.45625
60,370,Gaussian,0.47875
60,380,Gaussian,0.51625
60,390,Gaussian,0.55625
60,400,Gaussian,0.605
60,410,Gaussian,0.61625
60,420,Gaussian,0.665
60,430,Gaussian,0.72
60,440,Gaussian,0.71375
60,450,Gaussian,0.7325
60,460,Gaussian,0.7675
60,470,Gaussian,0.78875
60,480,Gaussian,0.78875
60,490,Gaussian,0.8025
60,500,Gaussian,0.8475
60,510,Gaussian,0.85125
60,520,Gaussian,0.84
60,530,Gaussian,0.8675
60,540,Gaussian,0.8525
60,550,Gaussian,0.8775
60,560,Gaussian,0.9025
60,570,Gaussian,0.905
60,580,Gaussian,0.91875
